2021-08-26 16:01:56.597732;Dono mesmo;Ligar o bot;ligou o bot
2021-08-26 16:02:07.136290;hutner700#5080;//gaal 4;Enviado o print da Q4 para a pessoa
2021-08-26 16:03:26.368531;bruna#7720;//gaal 1 0 2 3 -9 -3 -6 7 2 5 2 1 1;Mandou o exemplo
2021-08-26 16:04:16.972887;vigi#7343;//gaal 3;Enviado o print da Q3 para a pessoa
2021-08-26 16:04:20.913735;Emily Oliveira#6212;//gaal 1;Mandou o exemplo
2021-08-26 16:04:54.605300;bruna#7720;//gaal 1 0 2 3 1 0 1 -9 -3 -6 7 2 5 2 1 1;[[0, 2, 3]]
2021-08-26 16:05:00.217430;bruna#7720;//gaal 1 0 2 3 1 0 1 -9 -3 -6 7 2 5 2 1 1;Enviado o print da Q4 para a pessoa
2021-08-26 16:06:04.571712;Gabriel Vieira#5152;//gaal 1 9 -6 -6 0 4 -2 1 0 -1 3 0 1 -2 2 1;[[3, 0, 1]]
2021-08-26 16:06:09.013009;Gabriel Vieira#5152;//gaal 1 9 -6 -6 0 4 -2 1 0 -1 3 0 1 -2 2 1;Enviado o print da Q4 para a pessoa
2021-08-26 16:06:12.947785;meri#7340;//gaal 3;Enviado o print da Q3 para a pessoa
2021-08-26 16:06:34.588513;navas#3691;//gaal 1 0 0 1 0 16 0 2 3 0 2 -5 0 -2 1 0;[[0, 0, 1]]
2021-08-26 16:06:35.723778;navas#3691;//gaal 1 0 0 1 0 16 0 2 3 0 2 -5 0 -2 1 0;Enviado o print da Q4 para a pessoa
2021-08-26 16:06:51.795932;quietbrelax#8948;//gaal 1 13 -5 -2 6 9 12 3 1 2 1 -2 -2 3 1 1;[[3, 1, 1]]
2021-08-26 16:06:53.424267;quietbrelax#8948;//gaal 1 13 -5 -2 6 9 12 3 1 2 1 -2 -2 3 1 1;Enviado o print da Q4 para a pessoa
2021-08-26 16:06:59.336555;fe_fernandes#1787;//gaal 4;Enviado o print da Q4 para a pessoa
2021-08-26 16:07:48.701136;camilanicola#5680;//gaal 1 3 14 0 1 2 0 0 2 0 -2 4 0 1 1 2;[[1, 1, 2]]
2021-08-26 16:07:49.957955;camilanicola#5680;//gaal 1 3 14 0 1 2 0 0 2 0 -2 4 0 1 1 2;Enviado o print da Q4 para a pessoa
2021-08-26 16:07:53.914986;El Bruxo#3656;//gaal 1 -2 1 1 7 0 6 1 0 2 5 0 6 1 0 0;[[-2, 1, 1]]
2021-08-26 16:08:00.002968;El Bruxo#3656;//gaal 1 -2 1 1 7 0 6 1 0 2 5 0 6 1 0 0;Enviado o print da Q4 para a pessoa
2021-08-26 16:08:03.467383;Emily Oliveira#6212;//gaal 2;Enviado o print da Q2 para a pessoa
2021-08-26 16:08:54.291967;fe_fernandes#1787;//gaal 5;Enviado o print da Q5 para a pessoa
2021-08-26 16:09:15.525666;vigi#7343;//gaal 5;Enviado o print da Q5 para a pessoa
2021-08-26 16:09:16.386346;Emily Oliveira#6212;//gaal 3;Enviado o print da Q3 para a pessoa
2021-08-26 16:09:53.560792;Igor_Falco#5505;//gaal 1 0 1 12 0 3 0 1 1 2 0 -3 -9 0 -2 3;[[1, 1, 2]]
2021-08-26 16:09:58.680232;Igor_Falco#5505;//gaal 1 0 1 12 0 3 0 1 1 2 0 -3 -9 0 -2 3;Enviado o print da Q4 para a pessoa
2021-08-26 16:10:13.160270;Adriell#6978;//gaal 1 0 -2 1 2 1 0 10 6 2 -7 -4 -1 1 1 1;[[0, -2, 1]]
2021-08-26 16:10:19.308379;Adriell#6978;//gaal 1 0 -2 1 2 1 0 10 6 2 -7 -4 -1 1 1 1;Enviado o print da Q4 para a pessoa
2021-08-26 16:10:46.091039;Igor_Falco#5505;//gaal 2;Enviado o print da Q2 para a pessoa
2021-08-26 16:11:16.845480;Borges#0591;//gaal 1 -4 0 10 10 0 2 1 0 2 0 1 2 2 0 -2;[[0, 1, 2]]
2021-08-26 16:11:18.039607;Borges#0591;//gaal 1 -4 0 10 10 0 2 1 0 2 0 1 2 2 0 -2;Enviado o print da Q4 para a pessoa
2021-08-26 16:11:40.622074;BAIANO¹⁷#0035;//gaal 3;Enviado o print da Q3 para a pessoa
2021-08-26 16:12:24.904563;Emily Oliveira#6212;//gaal 4;Enviado o print da Q4 para a pessoa
2021-08-26 16:13:15.884244;Emily Oliveira#6212;//gaal 5;Enviado o print da Q5 para a pessoa
2021-08-26 16:14:16.624104;vigi#7343;//gaal 5;Enviado o print da Q5 para a pessoa
2021-08-26 16:14:23.846089;meri#7340;//gaal 4;Enviado o print da Q4 para a pessoa
2021-08-26 16:14:31.134557;Igor_Falco#5505;//gaal 3;Enviado o print da Q3 para a pessoa
2021-08-26 16:15:59.884376;João S. Depollo#8863;//gaal 1 11 1 -3 1 3 -1 10 -2 -2 2 -2 0 2 1;Mandou o exemplo
2021-08-26 16:16:17.632840;Matheuz#0792;//gaal 1 -2 1 -1 1 1 1 4 -5 1 8 2 6 -1 1 1;[[-1, 1, 1]]
2021-08-26 16:16:18.931618;Matheuz#0792;//gaal 1 -2 1 -1 1 1 1 4 -5 1 8 2 6 -1 1 1;Enviado o print da Q4 para a pessoa
2021-08-26 16:16:57.603624;João S. Depollo#8863;//gaal 1 11 1 -3 1 3 -1 10 -2 -2 2 -2 0  0 2 1;Mandou o exemplo
2021-08-26 16:17:46.691103;João S. Depollo#8863;//gaal 1 11 1 -3 1 3 1 10 -2 -2 2 -2 0 0 2 1;[]
2021-08-26 16:17:47.938163;João S. Depollo#8863;//gaal 1 11 1 -3 1 3 1 10 -2 -2 2 -2 0 0 2 1;Enviado o print da Q4 para a pessoa
2021-08-26 16:17:56.169518;Bianca Fonseca#9054;//gaal 1 -2 4 2 1 2 -1 7 -2 -7 2 0 -2 -2 -2 1;[[-2, -2, 1]]
2021-08-26 16:18:03.230271;Bianca Fonseca#9054;//gaal 1 -2 4 2 1 2 -1 7 -2 -7 2 0 -2 -2 -2 1;Enviado o print da Q4 para a pessoa
2021-08-26 16:18:07.442009;Matheuz#0792;//gaal 1 -2 1 -1 1 1 1 4 - 5 1 8 2 6 -1 1 1;Mandou o exemplo
2021-08-26 16:18:12.711916;matheusmouramelo#2073;//gaal 1 -2 1 -1 1 1 1 4 -5 1 8 2 6 -1 1 1;[[-1, 1, 1]]
2021-08-26 16:18:13.727959;matheusmouramelo#2073;//gaal 1 -2 1 -1 1 1 1 4 -5 1 8 2 6 -1 1 1;Enviado o print da Q4 para a pessoa
2021-08-26 16:18:17.923967;Matheuz#0792;//gaal 1 -2 1 -1 1 1 1 4 -5 1 8 2 6 -1 1 1;[[-1, 1, 1]]
2021-08-26 16:18:24.801671;Matheuz#0792;//gaal 1 -2 1 -1 1 1 1 4 -5 1 8 2 6 -1 1 1;Enviado o print da Q4 para a pessoa
2021-08-26 16:18:58.374809;vigi#7343;//gaal 5;Enviado o print da Q5 para a pessoa
2021-08-26 16:19:27.165157;Borges#0591;//gaal 3;Enviado o print da Q3 para a pessoa
2021-08-26 16:19:35.194867;Mylena Zubieta#6806;//gaal 1;Mandou o exemplo
2021-08-26 16:20:45.424674;Douglas Almeida#7218;//gaal 3;Enviado o print da Q3 para a pessoa
2021-08-26 16:21:59.067636;medlef#0372;//gaal 1 17 -4 18 1 1 1 3 0 2 2 -1 3 -7 2 -8;[[1, 1, 1]]
2021-08-26 16:22:00.246150;medlef#0372;//gaal 1 17 -4 18 1 1 1 3 0 2 2 -1 3 -7 2 -8;Enviado o print da Q4 para a pessoa
2021-08-26 16:22:14.299245;Leandro#1732;//gaal 1 1 -2 -1 14 4 10 11 2 7 2 3 0 3 2 3;[[2, 3, 0]]
2021-08-26 16:22:19.109991;Leandro#1732;//gaal 1 1 -2 -1 14 4 10 11 2 7 2 3 0 3 2 3;Enviado o print da Q4 para a pessoa
2021-08-26 16:22:29.261128;Igor_Falco#5505;//gaal 4;Enviado o print da Q4 para a pessoa
2021-08-26 16:22:53.317548;Korinto#1709;//gaal 1 1 1 1 -1 2 1 -4 2 0 -2 10 6 0 0 -2;[[0, 0, -2]]
2021-08-26 16:22:59.217074;Korinto#1709;//gaal 1 1 1 1 -1 2 1 -4 2 0 -2 10 6 0 0 -2;Enviado o print da Q4 para a pessoa
2021-08-26 16:23:17.423014;mariavi#4061;//gaal 1 1 1 2 -2 0 1 -11 0 4 1 0 0 10 0 -3;[[1, 1, 2]]
2021-08-26 16:23:23.565203;mariavi#4061;//gaal 1 1 1 2 -2 0 1 -11 0 4 1 0 0 10 0 -3;Enviado o print da Q4 para a pessoa
2021-08-26 16:23:25.796888;samuelzim#6329;//gaal 1 0-6-10 102 0125 032 003;Mandou o exemplo
2021-08-26 16:24:13.534345;Mateus Aguilar#2389;//gaal 1 0 1 -2 8 0 1 2 0 6 0 0 -2 2 0;Mandou o exemplo
2021-08-26 16:25:01.910325;Vinerreira#8534;//gaal 1 1 9 -2 2 1 1 5 10 4 2 3 2 1 -1 2;[[2, 1, 1]]
2021-08-26 16:25:04.183809;Vinerreira#8534;//gaal 1 1 9 -2 2 1 1 5 10 4 2 3 2 1 -1 2;Enviado o print da Q4 para a pessoa
2021-08-26 16:25:49.037543;samuelzim#6329;//gaal 1 0-6-10 1 0 2 0 12 5 0 3 2 0 0 3;Mandou o exemplo
2021-08-26 16:26:31.887080;Gabriel Vieira#5152;//gaal 1  17 -4 18 1 1 1 3 0 2 2 -1 3 -7 2 -8;Mandou o exemplo
2021-08-26 16:26:43.640798;cefetmg123#9129;//gaal 4;Enviado o print da Q4 para a pessoa
2021-08-26 16:26:57.807594;Gabriel Vieira#5152;//gaal 1 1 1 1 -1 2 1 -4 2 0 -2 10 6 0 0 -2;[[0, 0, -2]]
2021-08-26 16:26:59.374385;Gabriel Vieira#5152;//gaal 1 1 1 1 -1 2 1 -4 2 0 -2 10 6 0 0 -2;Enviado o print da Q4 para a pessoa
2021-08-26 16:27:04.042879;Mateus Aguilar#2389;//gaal 1 1 0 1 -2 8 0 1 2 0 6 0 0 -2 2 0;[[1, 0, 1]]
2021-08-26 16:27:05.322547;Mateus Aguilar#2389;//gaal 1 1 0 1 -2 8 0 1 2 0 6 0 0 -2 2 0;Enviado o print da Q4 para a pessoa
2021-08-26 16:27:55.794613;Gabriel Vieira#5152;//gaal 1 17 -4 18 1 1 1 3 0 2 2 -1 3 -7 2 -8;[[1, 1, 1]]
2021-08-26 16:28:01.927234;Gabriel Vieira#5152;//gaal 1 17 -4 18 1 1 1 3 0 2 2 -1 3 -7 2 -8;Enviado o print da Q4 para a pessoa
2021-08-26 16:28:05.879891;Bianca Fonseca#9054;//gaal 2;Enviado o print da Q2 para a pessoa
2021-08-26 16:28:28.289565;Luana Soares#0249;//gaal 3;Enviado o print da Q3 para a pessoa
2021-08-26 16:28:33.543913;Maria Fernanda#3093;//gaal 2;Enviado o print da Q2 para a pessoa
2021-08-26 16:29:01.522452;siarom_G7#4757;//gaal 3 9 -5 4 -5 -9 1 -2 9 21 -5 2 0 8 -3 0;Enviado o print da Q3 para a pessoa
2021-08-26 16:29:33.628840;samuelzim#6329;//gaal 1 0 -6 -10 1 0 2 0 12 5 0 3 2 0 0 3;[[1, 0, 2]]
2021-08-26 16:29:38.868751;samuelzim#6329;//gaal 1 0 -6 -10 1 0 2 0 12 5 0 3 2 0 0 3;Enviado o print da Q4 para a pessoa
